Flag N d M NbThreads AvgTime Probability
1 10 0.480 10000 1 294 1.000
1 10 0.500 10000 1 293 1.000
1 10 0.520 10000 1 288 1.000
1 10 0.540 10000 1 290 1.000
1 10 0.560 10000 1 303 1.000
1 10 0.580 10000 1 295 1.000
1 10 0.600 10000 1 298 1.000
1 10 0.620 10000 1 305 1.000
1 10 0.640 10000 1 310 1.000
1 10 0.660 10000 1 302 1.000
1 10 0.680 10000 1 305 1.000
1 10 0.700 10000 1 316 1.000
1 10 0.720 10000 1 320 1.000
1 10 0.740 10000 1 314 1.000
1 10 0.760 10000 1 316 1.000
1 10 0.780 10000 1 318 1.000
1 10 0.800 10000 1 320 1.000
1 10 0.820 10000 1 323 1.000
1 10 0.840 10000 1 320 1.000
1 10 0.860 10000 1 327 1.000
1 10 0.880 10000 1 328 1.000
1 10 0.900 10000 1 330 1.000
1 10 0.920 10000 1 326 1.000
1 10 0.940 10000 1 328 1.000
1 10 0.960 10000 1 330 1.000
1 10 0.980 10000 1 328 1.000
1 10 1.000 10000 1 327 1.000
1 50 0.000 1 1 0 0.000
1 50 0.020 1 1 0 0.000
1 50 0.040 1 1 0 0.000
1 50 0.060 1 1 0 0.000
1 50 0.080 1 1 0 0.000
1 50 0.100 1 1 0 0.000
1 50 0.120 1 1 0 0.000
1 50 0.140 1 1 0 0.000
1 50 0.160 1 1 0 0.000
1 50 0.180 1 1 0 0.000
1 50 0.200 1 1 0 0.000
1 50 0.220 1 1 0 1.000
1 50 0.240 1 1 0 1.000
1 50 0.260 1 1 1 1.000
1 50 0.280 1 1 1 1.000
1 50 0.300 1 1 1 1.000
1 50 0.320 1 1 1 1.000
1 50 0.340 1 1 1 1.000
1 50 0.360 1 1 1 1.000
1 50 0.380 1 1 1 1.000
1 50 0.400 1 1 1 1.000
1 50 0.420 1 1 1 1.000
1 50 0.440 1 1 1 1.000
1 50 0.460 1 1 1 1.000
1 50 0.480 1 1 1 1.000
1 50 0.500 1 1 1 1.000
1 50 0.520 1 1 1 1.000
1 50 0.540 1 1 1 1.000
1 50 0.560 1 1 1 1.000
1 50 0.580 1 1 1 1.000
1 50 0.600 1 1 1 1.000
1 50 0.620 1 1 1 1.000
1 50 0.640 1 1 1 1.000
1 50 0.660 1 1 1 1.000
1 50 0.680 1 1 1 1.000
1 50 0.700 1 1 1 1.000
1 50 0.720 1 1 1 1.000
1 50 0.740 1 1 1 1.000
1 50 0.760 1 1 1 1.000
1 50 0.780 1 1 1 1.000
1 50 0.800 1 1 1 1.000
1 50 0.820 1 1 1 1.000
1 50 0.840 1 1 1 1.000
1 50 0.860 1 1 1 1.000
1 50 0.880 1 1 1 1.000
1 50 0.900 1 1 1 1.000
1 50 0.920 1 1 1 1.000
1 50 0.940 1 1 1 1.000
1 50 0.960 1 1 1 1.000
1 50 0.980 1 1 1 1.000
1 50 1.000 1 1 1 1.000
1 50 0.000 10 1 2 0.000
1 50 0.020 10 1 2 0.000
1 50 0.040 10 1 2 0.000
1 50 0.060 10 1 2 0.000
1 50 0.080 10 1 2 0.000
1 50 0.100 10 1 2 0.000
1 50 0.120 10 1 2 0.000
1 50 0.140 10 1 2 0.000
1 50 0.160 10 1 3 0.000
1 50 0.180 10 1 3 0.000
1 50 0.200 10 1 4 1.000
1 50 0.220 10 1 2 0.000
1 50 0.240 10 1 5 1.000
1 50 0.260 10 1 5 1.000
1 50 0.280 10 1 6 1.000
1 50 0.300 10 1 6 1.000
1 50 0.320 10 1 6 1.000
1 50 0.340 10 1 7 1.000
1 50 0.360 10 1 7 1.000
1 50 0.380 10 1 7 1.000
1 50 0.400 10 1 7 1.000
1 50 0.420 10 1 7 1.000
1 50 0.440 10 1 7 1.000
1 50 0.460 10 1 9 1.000
1 50 0.480 10 1 8 1.000
1 50 0.500 10 1 8 1.000
1 50 0.520 10 1 8 1.000
1 50 0.540 10 1 8 1.000
1 50 0.560 10 1 8 1.000
1 50 0.580 10 1 8 1.000
1 50 0.600 10 1 8 1.000
1 50 0.620 10 1 8 1.000
1 50 0.640 10 1 9 1.000
1 50 0.660 10 1 9 1.000
1 50 0.680 10 1 9 1.000
1 50 0.700 10 1 9 1.000
1 50 0.720 10 1 9 1.000
1 50 0.740 10 1 9 1.000
1 50 0.760 10 1 9 1.000
1 50 0.780 10 1 9 1.000
1 50 0.800 10 1 9 1.000
1 50 0.820 10 1 9 1.000
1 50 0.840 10 1 9 1.000
1 50 0.860 10 1 9 1.000
1 50 0.880 10 1 10 1.000
1 50 0.900 10 1 9 1.000
1 50 0.920 10 1 10 1.000
1 50 0.940 10 1 10 1.000
1 50 0.960 10 1 10 1.000
1 50 0.980 10 1 10 1.000
1 50 1.000 10 1 10 1.000
1 50 0.000 100 1 17 0.000
1 50 0.020 100 1 17 0.000
1 50 0.040 100 1 18 0.000
1 50 0.060 100 1 18 0.000
1 50 0.080 100 1 18 0.000
1 50 0.100 100 1 19 0.000
1 50 0.120 100 1 19 0.000
1 50 0.140 100 1 21 0.000
1 50 0.160 100 1 21 0.000
1 50 0.180 100 1 28 0.000
1 50 0.200 100 1 34 1.000
1 50 0.220 100 1 50 1.000
1 50 0.240 100 1 55 1.000
1 50 0.260 100 1 55 1.000
1 50 0.280 100 1 59 1.000
1 50 0.300 100 1 61 1.000
1 50 0.320 100 1 63 1.000
1 50 0.340 100 1 67 1.000
1 50 0.360 100 1 67 1.000
1 50 0.380 100 1 70 1.000
1 50 0.400 100 1 71 1.000
1 50 0.420 100 1 72 1.000
1 50 0.440 100 1 74 1.000
1 50 0.460 100 1 76 1.000
1 50 0.480 100 1 77 1.000
1 50 0.500 100 1 80 1.000
1 50 0.520 100 1 81 1.000
1 50 0.540 100 1 82 1.000
1 50 0.560 100 1 82 1.000
1 50 0.580 100 1 84 1.000
1 50 0.600 100 1 85 1.000
1 50 0.620 100 1 85 1.000
1 50 0.640 100 1 87 1.000
1 50 0.660 100 1 87 1.000
1 50 0.680 100 1 88 1.000
1 50 0.700 100 1 90 1.000
1 50 0.720 100 1 88 1.000
1 50 0.740 100 1 90 1.000
1 50 0.760 100 1 91 1.000
1 50 0.780 100 1 91 1.000
1 50 0.800 100 1 91 1.000
1 50 0.820 100 1 92 1.000
1 50 0.840 100 1 94 1.000
1 50 0.860 100 1 93 1.000
1 50 0.880 100 1 92 1.000
1 50 0.900 100 1 95 1.000
1 50 0.920 100 1 96 1.000
1 50 0.940 100 1 97 1.000
1 50 0.960 100 1 98 1.000
1 50 0.980 100 1 98 1.000
1 50 1.000 100 1 100 1.000
1 50 0.000 1000 1 169 0.000
1 50 0.020 1000 1 170 0.000
1 50 0.040 1000 1 174 0.000
1 50 0.060 1000 1 180 0.000
1 50 0.080 1000 1 185 0.000
1 50 0.100 1000 1 184 0.000
1 50 0.120 1000 1 198 0.000
1 50 0.140 1000 1 198 0.000
1 50 0.160 1000 1 223 0.000
1 50 0.180 1000 1 205 0.000
1 50 0.200 1000 1 208 0.000
1 50 0.220 1000 1 264 0.000
1 50 0.240 1000 1 515 1.000
1 50 0.260 1000 1 546 1.000
1 50 0.280 1000 1 581 1.000
1 50 0.300 1000 1 588 1.000
1 50 0.320 1000 1 638 1.000
1 50 0.340 1000 1 645 1.000
1 50 0.360 1000 1 674 1.000
1 50 0.380 1000 1 698 1.000
1 50 0.400 1000 1 708 1.000
1 50 0.420 1000 1 726 1.000
1 50 0.440 1000 1 744 1.000
1 50 0.460 1000 1 760 1.000
1 50 0.480 1000 1 774 1.000
1 50 0.500 1000 1 804 1.000
1 50 0.520 1000 1 803 1.000
1 50 0.540 1000 1 807 1.000
1 50 0.560 1000 1 821 1.000
1 50 0.580 1000 1 840 1.000
1 50 0.600 1000 1 849 1.000
1 50 0.620 1000 1 853 1.000
1 50 0.640 1000 1 849 1.000
1 50 0.660 1000 1 868 1.000
1 50 0.680 1000 1 868 1.000
1 50 0.700 1000 1 879 1.000
1 50 0.720 1000 1 884 1.000
1 50 0.740 1000 1 893 1.000
1 50 0.760 1000 1 901 1.000
1 50 0.780 1000 1 911 1.000
1 50 0.800 1000 1 914 1.000
1 50 0.820 1000 1 916 1.000
1 50 0.840 1000 1 919 1.000
1 50 0.860 1000 1 933 1.000
1 50 0.880 1000 1 940 1.000
1 50 0.900 1000 1 946 1.000
1 50 0.920 1000 1 941 1.000
1 50 0.940 1000 1 952 1.000
1 50 0.960 1000 1 969 1.000
1 50 0.980 1000 1 986 1.000
1 50 1.000 1000 1 985 1.000
1 50 0.000 10000 1 1661 0.000
1 50 0.020 10000 1 1689 0.000
1 50 0.040 10000 1 1718 0.000
1 50 0.060 10000 1 1758 0.000
1 50 0.080 10000 1 1822 0.000
1 50 0.100 10000 1 1819 0.000
1 50 0.120 10000 1 1873 0.000
1 50 0.140 10000 1 1939 0.000
1 50 0.160 10000 1 2020 0.000
1 50 0.180 10000 1 2272 0.000
1 50 0.200 10000 1 3618 0.166
1 50 0.220 10000 1 3898 0.422
1 50 0.240 10000 1 4510 0.718
1 50 0.260 10000 1 5562 1.000
1 50 0.280 10000 1 5759 1.000
1 50 0.300 10000 1 6131 1.000
1 50 0.320 10000 1 6331 1.000
1 50 0.340 10000 1 6505 1.000
1 50 0.360 10000 1 6759 1.000
1 50 0.380 10000 1 6933 1.000
1 50 0.400 10000 1 7111 1.000
1 50 0.420 10000 1 7297 1.000
1 50 0.440 10000 1 7433 1.000
1 50 0.460 10000 1 7591 1.000
1 50 0.480 10000 1 7733 1.000
1 50 0.500 10000 1 7847 1.000
1 50 0.520 10000 1 7971 1.000
1 50 0.540 10000 1 8100 1.000
1 50 0.560 10000 1 8159 1.000
1 50 0.580 10000 1 8695 1.000
1 50 0.600 10000 1 8421 1.000
1 50 0.620 10000 1 8520 1.000
1 50 0.640 10000 1 8596 1.000
1 50 0.660 10000 1 8640 1.000
1 50 0.680 10000 1 8728 1.000
1 50 0.700 10000 1 8812 1.000
1 50 0.720 10000 1 8831 1.000
1 50 0.740 10000 1 8912 1.000
1 50 0.760 10000 1 8964 1.000
1 50 0.780 10000 1 9007 1.000
1 50 0.800 10000 1 9123 1.000
1 50 0.820 10000 1 9183 1.000
1 50 0.840 10000 1 9258 1.000
1 50 0.860 10000 1 9309 1.000
1 50 0.880 10000 1 9392 1.000
1 50 0.900 10000 1 9430 1.000
1 50 0.920 10000 1 9523 1.000
1 50 0.940 10000 1 9607 1.000
1 50 0.960 10000 1 9705 1.000
1 50 0.980 10000 1 9804 1.000
1 50 1.000 10000 1 9877 1.000
1 100 0.000 1 1 1 0.000
1 100 0.020 1 1 1 0.000
1 100 0.040 1 1 1 0.000
1 100 0.060 1 1 1 0.000
1 100 0.080 1 1 1 0.000
1 100 0.100 1 1 1 0.000
1 100 0.120 1 1 1 0.000
1 100 0.140 1 1 1 0.000
1 100 0.160 1 1 1 0.000
1 100 0.180 1 1 1 0.000
1 100 0.200 1 1 1 1.000
1 100 0.220 1 1 2 1.000
1 100 0.240 1 1 2 1.000
1 100 0.260 1 1 2 1.000
1 100 0.280 1 1 2 1.000
1 100 0.300 1 1 2 1.000
1 100 0.320 1 1 3 1.000
1 100 0.340 1 1 3 1.000
1 100 0.360 1 1 3 1.000
1 100 0.380 1 1 3 1.000
1 100 0.400 1 1 3 1.000
1 100 0.420 1 1 3 1.000
1 100 0.440 1 1 3 1.000
1 100 0.460 1 1 3 1.000
1 100 0.480 1 1 3 1.000
1 100 0.500 1 1 3 1.000
1 100 0.520 1 1 3 1.000
1 100 0.540 1 1 4 1.000
1 100 0.560 1 1 3 1.000
1 100 0.580 1 1 3 1.000
1 100 0.600 1 1 4 1.000
1 100 0.620 1 1 4 1.000
1 100 0.640 1 1 4 1.000
1 100 0.660 1 1 4 1.000
1 100 0.680 1 1 4 1.000
1 100 0.700 1 1 4 1.000
1 100 0.720 1 1 4 1.000
1 100 0.740 1 1 4 1.000
1 100 0.760 1 1 4 1.000
1 100 0.780 1 1 4 1.000
1 100 0.800 1 1 4 1.000
1 100 0.820 1 1 4 1.000
1 100 0.840 1 1 4 1.000
1 100 0.860 1 1 4 1.000
1 100 0.880 1 1 4 1.000
1 100 0.900 1 1 4 1.000
1 100 0.920 1 1 4 1.000
1 100 0.940 1 1 4 1.000
1 100 0.960 1 1 4 1.000
1 100 0.980 1 1 4 1.000
1 100 1.000 1 1 4 1.000
1 100 0.000 10 1 7 0.000
1 100 0.020 10 1 7 0.000
1 100 0.040 10 1 7 0.000
1 100 0.060 10 1 7 0.000
1 100 0.080 10 1 7 0.000
1 100 0.100 10 1 7 0.000
1 100 0.120 10 1 7 0.000
1 100 0.140 10 1 8 0.000
1 100 0.160 10 1 8 0.000
1 100 0.180 10 1 10 0.000
1 100 0.200 10 1 15 0.000
1 100 0.220 10 1 20 1.000
1 100 0.240 10 1 22 1.000
1 100 0.260 10 1 22 1.000
1 100 0.280 10 1 24 1.000
1 100 0.300 10 1 25 1.000
1 100 0.320 10 1 26 1.000
1 100 0.340 10 1 27 1.000
1 100 0.360 10 1 28 1.000
1 100 0.380 10 1 28 1.000
1 100 0.400 10 1 29 1.000
1 100 0.420 10 1 29 1.000
1 100 0.440 10 1 30 1.000
1 100 0.460 10 1 30 1.000
1 100 0.480 10 1 31 1.000
1 100 0.500 10 1 32 1.000
1 100 0.520 10 1 33 1.000
1 100 0.540 10 1 33 1.000
1 100 0.560 10 1 33 1.000
1 100 0.580 10 1 33 1.000
1 100 0.600 10 1 34 1.000
1 100 0.620 10 1 34 1.000
1 100 0.640 10 1 35 1.000
1 100 0.660 10 1 35 1.000
1 100 0.680 10 1 35 1.000
1 100 0.700 10 1 35 1.000
1 100 0.720 10 1 36 1.000
1 100 0.740 10 1 36 1.000
1 100 0.760 10 1 37 1.000
1 100 0.780 10 1 36 1.000
1 100 0.800 10 1 37 1.000
1 100 0.820 10 1 38 1.000
1 100 0.840 10 1 37 1.000
1 100 0.860 10 1 37 1.000
1 100 0.880 10 1 38 1.000
1 100 0.900 10 1 38 1.000
1 100 0.920 10 1 38 1.000
1 100 0.940 10 1 38 1.000
1 100 0.960 10 1 40 1.000
1 100 0.980 10 1 40 1.000
1 100 1.000 10 1 41 1.000
1 100 0.000 100 1 65 0.000
1 100 0.020 100 1 65 0.000
1 100 0.040 100 1 66 0.000
1 100 0.060 100 1 67 0.000
1 100 0.080 100 1 69 0.000
1 100 0.100 100 1 71 0.000
1 100 0.120 100 1 73 0.000
1 100 0.140 100 1 74 0.000
1 100 0.160 100 1 81 0.000
1 100 0.180 100 1 86 0.000
1 100 0.200 100 1 145 1.000
1 100 0.220 100 1 183 0.900
1 100 0.240 100 1 202 1.000
1 100 0.260 100 1 225 1.000
1 100 0.280 100 1 233 1.000
1 100 0.300 100 1 245 1.000
1 100 0.320 100 1 257 1.000
1 100 0.340 100 1 266 1.000
1 100 0.360 100 1 273 1.000
1 100 0.380 100 1 282 1.000
1 100 0.400 100 1 290 1.000
1 100 0.420 100 1 291 1.000
1 100 0.440 100 1 300 1.000
1 100 0.460 100 1 304 1.000
1 100 0.480 100 1 314 1.000
1 100 0.500 100 1 316 1.000
1 100 0.520 100 1 319 1.000
1 100 0.540 100 1 328 1.000
1 100 0.560 100 1 334 1.000
1 100 0.580 100 1 335 1.000
1 100 0.600 100 1 336 1.000
1 100 0.620 100 1 340 1.000
1 100 0.640 100 1 345 1.000
1 100 0.660 100 1 350 1.000
1 100 0.680 100 1 351 1.000
1 100 0.700 100 1 354 1.000
1 100 0.720 100 1 357 1.000
1 100 0.740 100 1 360 1.000
1 100 0.760 100 1 360 1.000
1 100 0.780 100 1 365 1.000
1 100 0.800 100 1 370 1.000
1 100 0.820 100 1 369 1.000
1 100 0.840 100 1 369 1.000
1 100 0.860 100 1 374 1.000
1 100 0.880 100 1 376 1.000
1 100 0.900 100 1 376 1.000
1 100 0.920 100 1 381 1.000
1 100 0.940 100 1 383 1.000
1 100 0.960 100 1 388 1.000
1 100 0.980 100 1 397 1.000
1 100 1.000 100 1 400 1.000
1 100 0.000 1000 1 647 0.000
1 100 0.020 1000 1 656 0.000
1 100 0.040 1000 1 667 0.000
1 100 0.060 1000 1 671 0.000
1 100 0.080 1000 1 686 0.000
1 100 0.100 1000 1 715 0.000
1 100 0.120 1000 1 719 0.000
1 100 0.140 1000 1 749 0.000
1 100 0.160 1000 1 792 0.000
1 100 0.180 1000 1 869 0.000
1 100 0.200 1000 1 885 0.193
1 100 0.220 1000 1 1749 0.990
1 100 0.240 1000 1 1915 1.000
1 100 0.260 1000 1 2215 1.000
1 100 0.280 1000 1 2349 1.000
1 100 0.300 1000 1 2466 1.000
1 100 0.320 1000 1 2571 1.000
1 100 0.340 1000 1 2646 1.000
1 100 0.360 1000 1 2732 1.000
1 100 0.380 1000 1 2795 1.000
1 100 0.400 1000 1 2863 1.000
1 100 0.420 1000 1 2940 1.000
1 100 0.440 1000 1 3010 1.000
1 100 0.460 1000 1 3074 1.000
1 100 0.480 1000 1 3115 1.000
1 100 0.500 1000 1 3162 1.000
1 100 0.520 1000 1 3224 1.000
1 100 0.540 1000 1 3268 1.000
1 100 0.560 1000 1 3316 1.000
1 100 0.580 1000 1 3348 1.000
1 100 0.600 1000 1 3397 1.000
1 100 0.620 1000 1 3426 1.000
1 100 0.640 1000 1 3448 1.000
1 100 0.660 1000 1 3479 1.000
1 100 0.680 1000 1 3517 1.000
1 100 0.700 1000 1 3525 1.000
1 100 0.720 1000 1 3539 1.000
1 100 0.740 1000 1 3570 1.000
1 100 0.760 1000 1 3609 1.000
1 100 0.780 1000 1 3624 1.000
1 100 0.800 1000 1 3657 1.000
1 100 0.820 1000 1 3681 1.000
1 100 0.840 1000 1 3692 1.000
1 100 0.860 1000 1 3711 1.000
1 100 0.880 1000 1 3726 1.000
1 100 0.900 1000 1 3748 1.000
1 100 0.920 1000 1 3804 1.000
1 100 0.940 1000 1 3838 1.000
1 100 0.960 1000 1 3864 1.000
1 100 0.980 1000 1 3935 1.000
1 100 1.000 1000 1 3982 1.000
1 100 0.000 10000 1 6441 0.000
1 100 0.020 10000 1 6513 0.000
1 100 0.040 10000 1 6631 0.000
1 100 0.060 10000 1 6743 0.000
1 100 0.080 10000 1 6869 0.000
1 100 0.100 10000 1 7056 0.000
1 100 0.120 10000 1 7177 0.000
1 100 0.140 10000 1 7472 0.000
1 100 0.160 10000 1 7927 0.000
1 100 0.180 10000 1 8857 0.000
1 100 0.200 10000 1 10373 0.062
1 100 0.220 10000 1 16593 0.716
1 100 0.240 10000 1 20245 0.940
1 100 0.260 10000 1 22078 1.000
1 100 0.280 10000 1 23352 1.000
1 100 0.300 10000 1 24418 1.000
1 100 0.320 10000 1 25486 1.000
1 100 0.340 10000 1 26386 1.000
1 100 0.360 10000 1 27194 1.000
1 100 0.380 10000 1 27984 1.000
1 100 0.400 10000 1 28700 1.000
1 100 0.420 10000 1 29386 1.000
1 100 0.440 10000 1 29993 1.000
1 100 0.460 10000 1 30610 1.000
1 100 0.480 10000 1 31168 1.000
1 100 0.500 10000 1 31672 1.000
1 100 0.520 10000 1 32165 1.000
1 100 0.540 10000 1 32575 1.000
1 100 0.560 10000 1 32993 1.000
1 100 0.580 10000 1 33410 1.000
1 100 0.600 10000 1 33771 1.000
1 100 0.620 10000 1 34144 1.000
1 100 0.640 10000 1 34457 1.000
1 100 0.660 10000 1 34830 1.000
1 100 0.680 10000 1 35090 1.000
1 100 0.700 10000 1 35359 1.000
1 100 0.720 10000 1 35568 1.000
1 100 0.740 10000 1 35811 1.000
